"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out","Break_Out_Category","Sample_Size","Data_value","Confidence_limit_Low","Confidence_limit_High","Display_order","Data_value_unit","Data_value_type","Data_Value_Footnote_Symbol","Data_Value_Footnote","DataSource","ClassId","TopicId","LocationID","BreakoutID","BreakOutCategoryID","QuestionID","ResponseID","GeoLocation"
2011,"MO","Missouri","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","742",21.7,19.8,23.7,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",29,"SEX2","CAT2","_PASTRNG","RESP046","    (38.635790776, -92.566300053)"
2011,"MO","Missouri","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,577",71.3,69.3,73.3,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",29,"SEX2","CAT2","_TOTINDA","RESP046","    (38.635790776, -92.566300053)"
2011,"MO","Missouri","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,687",49.9,47.5,52.3,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",29,"SEX2","CAT2","_PAINDEX","RESP046","    (38.635790776, -92.566300053)"
2011,"MO","Missouri","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","1,275",29.7,27.7,31.7,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",29,"SEX2","CAT2","QLACTLM2","RESP046","    (38.635790776, -92.566300053)"
2011,"MS","Mississippi","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","1,909",29.1,27.5,30.7,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",28,"SEX2","CAT2","QLACTLM2","RESP046","    (32.745510099, -89.538030825)"
2011,"MS","Mississippi","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","934",17.9,16.5,19.3,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",28,"SEX2","CAT2","_PASTRNG","RESP046","    (32.745510099, -89.538030825)"
2011,"MS","Mississippi","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","554",11.4,10.2,12.7,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",28,"SEX2","CAT2","_PASTAER","RESP046","    (32.745510099, -89.538030825)"
2011,"MS","Mississippi","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","3,426",61.5,59.7,63.3,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",28,"SEX2","CAT2","_TOTINDA","RESP046","    (32.745510099, -89.538030825)"
2011,"MS","Mississippi","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,999",37.5,35.7,39.3,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",28,"SEX2","CAT2","_PAINDEX","RESP046","    (32.745510099, -89.538030825)"
2011,"MT","Montana","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","1,800",29.1,27.3,30.9,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",30,"SEX2","CAT2","QLACTLM2","RESP046","    (47.066528972, -109.424420645)"
2011,"MT","Montana","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","1,477",27,25.3,28.8,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",30,"SEX2","CAT2","_PASTRNG","RESP046","    (47.066528972, -109.424420645)"
2011,"MT","Montana","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,103",20.2,18.7,21.8,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",30,"SEX2","CAT2","_PASTAER","RESP046","    (47.066528972, -109.424420645)"
2011,"MT","Montana","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,991",54,51.9,56,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",30,"SEX2","CAT2","_PAINDEX","RESP046","    (47.066528972, -109.424420645)"
2011,"MT","Montana","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","4,192",75.7,74,77.4,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",30,"SEX2","CAT2","_TOTINDA","RESP046","    (47.066528972, -109.424420645)"
2011,"NC","North Carolina","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","3,051",43.8,41.9,45.8,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",37,"SEX2","CAT2","_PAINDEX","RESP046","    (35.466220975, -79.159250463)"
2011,"NC","North Carolina","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","1,507",22.5,20.9,24.1,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",37,"SEX2","CAT2","_PASTRNG","RESP046","    (35.466220975, -79.159250463)"
2011,"NC","North Carolina","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","4,909",71.3,69.5,73,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",37,"SEX2","CAT2","_TOTINDA","RESP046","    (35.466220975, -79.159250463)"
2011,"NC","North Carolina","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,016",15.4,14,16.8,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",37,"SEX2","CAT2","_PASTAER","RESP046","    (35.466220975, -79.159250463)"
2011,"NC","North Carolina","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","2,049",25.1,23.5,26.7,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",37,"SEX2","CAT2","QLACTLM2","RESP046","    (35.466220975, -79.159250463)"
2011,"ND","North Dakota","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","452",17.3,15.4,19.3,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",38,"SEX2","CAT2","_PASTAER","RESP046","    (47.475319779, -100.118421049)"
2011,"ND","North Dakota","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","673",24.7,22.5,26.8,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",38,"SEX2","CAT2","_PASTRNG","RESP046","    (47.475319779, -100.118421049)"
2011,"ND","North Dakota","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","780",23.7,21.7,25.6,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",38,"SEX2","CAT2","QLACTLM2","RESP046","    (47.475319779, -100.118421049)"
2011,"ND","North Dakota","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,126",74,72,76,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",38,"SEX2","CAT2","_TOTINDA","RESP046","    (47.475319779, -100.118421049)"
2011,"ND","North Dakota","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,377",48.8,46.4,51.3,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",38,"SEX2","CAT2","_PAINDEX","RESP046","    (47.475319779, -100.118421049)"
2011,"NE","Nebraska","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","7,109",50.6,49.4,51.9,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",31,"SEX2","CAT2","_PAINDEX","RESP046","    (41.641040988001, -99.365720623)"
2011,"NE","Nebraska","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","10,481",74.6,73.5,75.7,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",31,"SEX2","CAT2","_TOTINDA","RESP046","    (41.641040988001, -99.365720623)"
2011,"NE","Nebraska","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,245",18.4,17.4,19.4,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",31,"SEX2","CAT2","_PASTAER","RESP046","    (41.641040988001, -99.365720623)"
2011,"NE","Nebraska","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","3,171",24.5,23.4,25.6,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",31,"SEX2","CAT2","_PASTRNG","RESP046","    (41.641040988001, -99.365720623)"
2011,"NE","Nebraska","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","4,115",23.8,22.8,24.8,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",31,"SEX2","CAT2","QLACTLM2","RESP046","    (41.641040988001, -99.365720623)"
2011,"NH","New Hampshire","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","1,153",26.2,24.4,28,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",33,"SEX2","CAT2","QLACTLM2","RESP046","    (43.655950113, -71.50036092)"
2011,"NH","New Hampshire","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","1,031",28.6,26.5,30.8,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",33,"SEX2","CAT2","_PASTRNG","RESP046","    (43.655950113, -71.50036092)"
2011,"NH","New Hampshire","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","758",21.5,19.7,23.3,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",33,"SEX2","CAT2","_PASTAER","RESP046","    (43.655950113, -71.50036092)"
2011,"NH","New Hampshire","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","3,019",78.3,76.6,80,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",33,"SEX2","CAT2","_TOTINDA","RESP046","    (43.655950113, -71.50036092)"
2011,"NH","New Hampshire","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,131",57,54.8,59.1,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",33,"SEX2","CAT2","_PAINDEX","RESP046","    (43.655950113, -71.50036092)"
2011,"NJ","New Jersey","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","6,191",71.3,69.8,72.7,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",34,"SEX2","CAT2","_TOTINDA","RESP046","    (40.130570048, -74.273691288)"
2011,"NJ","New Jersey","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","4,348",51.6,49.9,53.2,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",34,"SEX2","CAT2","_PAINDEX","RESP046","    (40.130570048, -74.273691288)"
2011,"NJ","New Jersey","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","2,135",26,24.5,27.4,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",34,"SEX2","CAT2","_PASTRNG","RESP046","    (40.130570048, -74.273691288)"
2011,"NJ","New Jersey","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,558",20.1,18.7,21.5,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",34,"SEX2","CAT2","_PASTAER","RESP046","    (40.130570048, -74.273691288)"
2011,"NJ","New Jersey","Demographics","Disability status","Adults who are limited in any activities because of physical, mental, or emotional problems","Yes","Female","Sex","2,089",21,19.8,22.3,"5","%","Crude Prevalence","","","BRFSS","CLASS05","Topic19",34,"SEX2","CAT2","QLACTLM2","RESP046","    (40.130570048, -74.273691288)"
2011,"NM","New Mexico","Physical Activity","Exercise","During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","3,879",73.6,72,75.2,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic23",35,"SEX2","CAT2","_TOTINDA","RESP046","    (34.520880952, -106.240580985)"
2011,"NM","New Mexico","Physical Activity","Aerobic Activity","Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","2,705",51.4,49.5,53.2,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC01",35,"SEX2","CAT2","_PAINDEX","RESP046","    (34.520880952, -106.240580985)"
2011,"NM","New Mexico","Physical Activity","Strength Activity","Participated in muscle strengthening exercises two or more times per week (variable calculated from one or more BRFSS questions).","Yes","Female","Sex","1,394",26.7,25.1,28.3,"5","%","Crude Prevalence","","","BRFSS","CLASS15","Topic56",35,"SEX2","CAT2","_PASTRNG","RESP046","    (34.520880952, -106.240580985)"
2011,"NM","New Mexico","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Female","Sex","1,005",19.5,18.1,21,"5","%","Crude Prevalence","","","BRFSS","CLASS15","TOPIC45",35,"SEX2","CAT2","_PASTAER","RESP046","    (34.520880952, -106.240580985)"
